t,sme_nt,smu_nt,sml_nt,h_comp_mean_nt,jh_proxy_gw
2015-03-18T23:42:00Z,545.00,96.00,-449.00,-68.00,26.746
2015-03-18T23:43:00Z,531.00,89.00,-442.00,-68.00,25.799
2015-03-18T23:44:00Z,553.00,85.00,-468.00,-68.00,27.293
2015-03-18T23:45:00Z,538.00,84.00,-454.00,-68.00,26.271
2015-03-18T23:46:00Z,564.00,86.00,-478.00,-69.00,28.053
2015-03-18T23:47:00Z,586.00,96.00,-490.00,-69.00,29.599
2015-03-18T23:48:00Z,601.00,94.00,-507.00,-69.00,30.672
2015-03-18T23:49:00Z,568.00,94.00,-474.00,-70.00,28.332
2015-03-18T23:50:00Z,594.00,93.00,-501.00,-69.00,30.169
2015-03-18T23:51:00Z,601.00,95.00,-506.00,-70.00,30.672
2015-03-18T23:52:00Z,600.00,97.00,-503.00,-70.00,30.600
2015-03-18T23:53:00Z,588.00,92.00,-496.00,-70.00,29.741
2015-03-18T23:54:00Z,628.00,100.00,-528.00,-70.00,32.643
2015-03-18T23:55:00Z,658.00,99.00,-559.00,-70.00,34.894
2015-03-18T23:56:00Z,702.00,104.00,-598.00,-70.00,38.308
2015-03-18T23:57:00Z,729.00,104.00,-625.00,-71.00,40.470
2015-03-18T23:58:00Z,737.00,107.00,-630.00,-71.00,41.121
2015-03-18T23:59:00Z,764.00,117.00,-647.00,-71.00,43.349
2015-03-19T00:00:00Z,760.00,107.00,-653.00,-71.00,43.016
2015-03-19T00:01:00Z,775.00,101.00,-674.00,-72.00,44.272
2015-03-19T00:02:00Z,770.00,95.00,-675.00,-72.00,43.852
2015-03-19T00:03:00Z,772.00,95.00,-677.00,-72.00,44.019
2015-03-19T00:04:00Z,720.00,81.00,-639.00,-72.00,39.744
2015-03-19T00:05:00Z,660.00,76.00,-584.00,-73.00,35.046
2015-03-19T00:06:00Z,728.00,76.00,-652.00,-73.00,40.389
2015-03-19T00:07:00Z,692.00,69.00,-623.00,-74.00,37.520
2015-03-19T00:08:00Z,558.00,68.00,-490.00,-74.00,27.638
2015-03-19T00:09:00Z,543.00,79.00,-464.00,-74.00,26.610
2015-03-19T00:10:00Z,563.00,83.00,-480.00,-74.00,27.984
2015-03-19T00:11:00Z,580.00,78.00,-502.00,-73.00,29.174
2015-03-19T00:12:00Z,499.00,77.00,-422.00,-73.00,23.685
2015-03-19T00:13:00Z,505.00,74.00,-431.00,-74.00,24.076
2015-03-19T00:14:00Z,543.00,75.00,-468.00,-74.00,26.610
2015-03-19T00:15:00Z,566.00,82.00,-484.00,-74.00,28.192
2015-03-19T00:16:00Z,540.00,78.00,-462.00,-74.00,26.406
2015-03-19T00:17:00Z,532.00,73.00,-459.00,-74.00,25.866
2015-03-19T00:18:00Z,541.00,67.00,-474.00,-74.00,26.474
2015-03-19T00:19:00Z,585.00,85.00,-500.00,-73.00,29.528
2015-03-19T00:20:00Z,585.00,80.00,-505.00,-73.00,29.528
2015-03-19T00:21:00Z,541.00,82.00,-459.00,-72.00,26.474
2015-03-19T00:22:00Z,565.00,80.00,-485.00,-72.00,28.123
2015-03-19T00:23:00Z,570.00,75.00,-495.00,-72.00,28.471
2015-03-19T00:24:00Z,571.00,83.00,-488.00,-72.00,28.541
2015-03-19T00:25:00Z,620.00,90.00,-530.00,-72.00,32.054
2015-03-19T00:26:00Z,647.00,97.00,-550.00,-73.00,34.061
2015-03-19T00:27:00Z,689.00,107.00,-582.00,-73.00,37.285
2015-03-19T00:28:00Z,716.00,103.00,-613.00,-74.00,39.423
2015-03-19T00:29:00Z,696.00,102.00,-594.00,-74.00,37.835
2015-03-19T00:30:00Z,666.00,105.00,-561.00,-74.00,35.504
2015-03-19T00:31:00Z,699.00,114.00,-585.00,-75.00,38.071
2015-03-19T00:32:00Z,686.00,115.00,-571.00,-75.00,37.051
2015-03-19T00:33:00Z,698.00,117.00,-581.00,-76.00,37.992
2015-03-19T00:34:00Z,701.00,117.00,-584.00,-76.00,38.229
2015-03-19T00:35:00Z,672.00,115.00,-557.00,-76.00,35.965
2015-03-19T00:36:00Z,687.00,118.00,-569.00,-76.00,37.129
2015-03-19T00:37:00Z,677.00,110.00,-567.00,-76.00,36.352
2015-03-19T00:38:00Z,664.00,100.00,-564.00,-76.00,35.351
2015-03-19T00:39:00Z,664.00,107.00,-557.00,-75.00,35.351
2015-03-19T00:40:00Z,664.00,112.00,-552.00,-75.00,35.351
2015-03-19T00:41:00Z,649.00,109.00,-540.00,-76.00,34.212
2015-03-19T00:42:00Z,607.00,96.00,-511.00,-76.00,31.106
2015-03-19T00:43:00Z,600.00,85.00,-515.00,-76.00,30.600
2015-03-19T00:44:00Z,565.00,73.00,-492.00,-76.00,28.123
2015-03-19T00:45:00Z,540.00,68.00,-472.00,-75.00,26.406
2015-03-19T00:46:00Z,519.00,65.00,-454.00,-75.00,24.998
2015-03-19T00:47:00Z,505.00,65.00,-440.00,-75.00,24.076
2015-03-19T00:48:00Z,505.00,64.00,-441.00,-75.00,24.076
2015-03-19T00:49:00Z,494.00,63.00,-431.00,-74.00,23.361
2015-03-19T00:50:00Z,461.00,60.00,-401.00,-74.00,21.268
2015-03-19T00:51:00Z,433.00,59.00,-374.00,-73.00,19.552
2015-03-19T00:52:00Z,414.00,60.00,-354.00,-73.00,18.419
2015-03-19T00:53:00Z,393.00,60.00,-333.00,-73.00,17.196
2015-03-19T00:54:00Z,383.00,65.00,-318.00,-73.00,16.624
2015-03-19T00:55:00Z,385.00,68.00,-317.00,-73.00,16.738
2015-03-19T00:56:00Z,383.00,68.00,-315.00,-73.00,16.624
2015-03-19T00:57:00Z,399.00,78.00,-321.00,-73.00,17.542
2015-03-19T00:58:00Z,413.00,79.00,-334.00,-73.00,18.360
2015-03-19T00:59:00Z,412.00,74.00,-338.00,-72.00,18.301
2015-03-19T01:00:00Z,398.00,68.00,-330.00,-72.00,17.484
2015-03-19T01:01:00Z,363.00,65.00,-298.00,-71.00,15.502
2015-03-19T01:02:00Z,358.00,61.00,-297.00,-71.00,15.226
2015-03-19T01:03:00Z,354.00,53.00,-301.00,-71.00,15.006
2015-03-19T01:04:00Z,345.00,47.00,-298.00,-70.00,14.516
2015-03-19T01:05:00Z,329.00,42.00,-287.00,-70.00,13.658
2015-03-19T01:06:00Z,315.00,43.00,-272.00,-71.00,12.923
2015-03-19T01:07:00Z,327.00,48.00,-279.00,-71.00,13.553
2015-03-19T01:08:00Z,339.00,57.00,-282.00,-71.00,14.192
2015-03-19T01:09:00Z,353.00,65.00,-288.00,-71.00,14.951
2015-03-19T01:10:00Z,386.00,69.00,-317.00,-71.00,16.795
2015-03-19T01:11:00Z,412.00,74.00,-338.00,-70.00,18.301
2015-03-19T01:12:00Z,436.00,85.00,-351.00,-70.00,19.733
2015-03-19T01:13:00Z,437.00,76.00,-361.00,-70.00,19.794
2015-03-19T01:14:00Z,444.00,88.00,-356.00,-69.00,20.220
2015-03-19T01:15:00Z,444.00,88.00,-356.00,-70.00,20.220
2015-03-19T01:16:00Z,424.00,79.00,-345.00,-70.00,19.012
2015-03-19T01:17:00Z,422.00,77.00,-345.00,-69.00,18.893
2015-03-19T01:18:00Z,422.00,74.00,-348.00,-69.00,18.893
2015-03-19T01:19:00Z,406.00,72.00,-334.00,-69.00,17.949
2015-03-19T01:20:00Z,385.00,72.00,-313.00,-69.00,16.738
2015-03-19T01:21:00Z,375.00,73.00,-302.00,-69.00,16.172
2015-03-19T01:22:00Z,376.00,73.00,-303.00,-69.00,16.228
2015-03-19T01:23:00Z,375.00,78.00,-297.00,-68.00,16.172
2015-03-19T01:24:00Z,371.00,85.00,-286.00,-68.00,15.947
2015-03-19T01:25:00Z,363.00,83.00,-280.00,-68.00,15.502
2015-03-19T01:26:00Z,357.00,81.00,-276.00,-68.00,15.171
2015-03-19T01:27:00Z,346.00,82.00,-264.00,-68.00,14.570
2015-03-19T01:28:00Z,338.00,83.00,-255.00,-68.00,14.139
2015-03-19T01:29:00Z,326.00,88.00,-238.00,-67.00,13.500
2015-03-19T01:30:00Z,315.00,94.00,-221.00,-67.00,12.923
2015-03-19T01:31:00Z,300.00,94.00,-206.00,-66.00,12.150
2015-03-19T01:32:00Z,274.00,81.00,-193.00,-65.00,10.848
2015-03-19T01:33:00Z,263.00,72.00,-191.00,-65.00,10.311
2015-03-19T01:34:00Z,279.00,82.00,-197.00,-64.00,11.094
2015-03-19T01:35:00Z,298.00,104.00,-194.00,-64.00,12.048
2015-03-19T01:36:00Z,292.00,105.00,-187.00,-64.00,11.744
2015-03-19T01:37:00Z,297.00,116.00,-181.00,-64.00,11.997
2015-03-19T01:38:00Z,319.00,139.00,-180.00,-64.00,13.132
2015-03-19T01:39:00Z,342.00,168.00,-174.00,-63.00,14.354
2015-03-19T01:40:00Z,380.00,196.00,-184.00,-63.00,16.454
2015-03-19T01:41:00Z,401.00,190.00,-211.00,-62.00,17.658
2015-03-19T01:42:00Z,415.00,185.00,-230.00,-63.00,18.478
2015-03-19T01:43:00Z,413.00,164.00,-249.00,-63.00,18.360
2015-03-19T01:44:00Z,427.00,190.00,-237.00,-63.00,19.192
2015-03-19T01:45:00Z,462.00,225.00,-237.00,-63.00,21.331
2015-03-19T01:46:00Z,384.00,157.00,-227.00,-64.00,16.681
2015-03-19T01:47:00Z,351.00,133.00,-218.00,-64.00,14.842
2015-03-19T01:48:00Z,388.00,130.00,-258.00,-64.00,16.909
2015-03-19T01:49:00Z,398.00,116.00,-282.00,-64.00,17.484
2015-03-19T01:50:00Z,376.00,101.00,-275.00,-64.00,16.228
2015-03-19T01:51:00Z,353.00,98.00,-255.00,-65.00,14.951
2015-03-19T01:52:00Z,359.00,91.00,-268.00,-64.00,15.281
2015-03-19T01:53:00Z,357.00,87.00,-270.00,-63.00,15.171
2015-03-19T01:54:00Z,339.00,95.00,-244.00,-63.00,14.192
2015-03-19T01:55:00Z,344.00,108.00,-236.00,-62.00,14.462
2015-03-19T01:56:00Z,313.00,104.00,-209.00,-62.00,12.819
2015-03-19T01:57:00Z,303.00,80.00,-223.00,-62.00,12.303
2015-03-19T01:58:00Z,356.00,109.00,-247.00,-62.00,15.116
2015-03-19T01:59:00Z,394.00,121.00,-273.00,-62.00,17.253
2015-03-19T02:00:00Z,418.00,118.00,-300.00,-62.00,18.655
2015-03-19T02:01:00Z,389.00,95.00,-294.00,-62.00,16.966
2015-03-19T02:02:00Z,393.00,102.00,-291.00,-62.00,17.196
2015-03-19T02:03:00Z,384.00,104.00,-280.00,-61.00,16.681
2015-03-19T02:04:00Z,362.00,99.00,-263.00,-60.00,15.447
2015-03-19T02:05:00Z,623.00,76.00,-547.00,-60.00,32.275
2015-03-19T02:06:00Z,537.00,95.00,-442.00,-60.00,26.203
2015-03-19T02:07:00Z,471.00,117.00,-354.00,-59.00,21.894
2015-03-19T02:08:00Z,427.00,119.00,-308.00,-59.00,19.192
2015-03-19T02:09:00Z,445.00,106.00,-339.00,-57.00,20.281
2015-03-19T02:10:00Z,455.00,84.00,-371.00,-57.00,20.896
2015-03-19T02:11:00Z,414.00,66.00,-348.00,-56.00,18.419
2015-03-19T02:12:00Z,461.00,75.00,-386.00,-56.00,21.268
2015-03-19T02:13:00Z,495.00,83.00,-412.00,-56.00,23.426
2015-03-19T02:14:00Z,448.00,68.00,-380.00,-55.00,20.465
2015-03-19T02:15:00Z,460.00,62.00,-398.00,-54.00,21.206
2015-03-19T02:16:00Z,642.00,71.00,-571.00,-54.00,33.686
2015-03-19T02:17:00Z,624.00,81.00,-543.00,-53.00,32.348
2015-03-19T02:18:00Z,722.00,71.00,-651.00,-52.00,39.905
2015-03-19T02:19:00Z,665.00,74.00,-591.00,-52.00,35.428
2015-03-19T02:20:00Z,644.00,86.00,-558.00,-52.00,33.836
2015-03-19T02:21:00Z,565.00,85.00,-480.00,-52.00,28.123
2015-03-19T02:22:00Z,513.00,70.00,-443.00,-52.00,24.601
2015-03-19T02:23:00Z,471.00,54.00,-417.00,-52.00,21.894
2015-03-19T02:24:00Z,423.00,47.00,-376.00,-51.00,18.953
2015-03-19T02:25:00Z,340.00,46.00,-294.00,-51.00,14.246
2015-03-19T02:26:00Z,328.00,53.00,-275.00,-51.00,13.605
2015-03-19T02:27:00Z,311.00,56.00,-255.00,-52.00,12.715
2015-03-19T02:28:00Z,340.00,72.00,-268.00,-52.00,14.246
2015-03-19T02:29:00Z,395.00,76.00,-319.00,-52.00,17.311
2015-03-19T02:30:00Z,460.00,100.00,-360.00,-52.00,21.206
2015-03-19T02:31:00Z,362.00,93.00,-269.00,-52.00,15.447
2015-03-19T02:32:00Z,318.00,87.00,-231.00,-52.00,13.079
2015-03-19T02:33:00Z,341.00,77.00,-264.00,-52.00,14.300
2015-03-19T02:34:00Z,364.00,84.00,-280.00,-52.00,15.557
2015-03-19T02:35:00Z,501.00,92.00,-409.00,-52.00,23.815
2015-03-19T02:36:00Z,452.00,101.00,-351.00,-52.00,20.711
2015-03-19T02:37:00Z,379.00,97.00,-282.00,-52.00,16.397
2015-03-19T02:38:00Z,337.00,101.00,-236.00,-52.00,14.085
2015-03-19T02:39:00Z,329.00,119.00,-210.00,-51.00,13.658
2015-03-19T02:40:00Z,321.00,100.00,-221.00,-51.00,13.236
2015-03-19T02:41:00Z,368.00,113.00,-255.00,-52.00,15.780
2015-03-19T02:42:00Z,372.00,96.00,-276.00,-51.00,16.003
2015-03-19T02:43:00Z,354.00,98.00,-256.00,-51.00,15.006
2015-03-19T02:44:00Z,339.00,83.00,-256.00,-50.00,14.192
2015-03-19T02:45:00Z,357.00,77.00,-280.00,-51.00,15.171
2015-03-19T02:46:00Z,407.00,96.00,-311.00,-51.00,18.008
2015-03-19T02:47:00Z,399.00,101.00,-298.00,-51.00,17.542
2015-03-19T02:48:00Z,304.00,96.00,-208.00,-50.00,12.355
2015-03-19T02:49:00Z,234.00,76.00,-158.00,-50.00,8.936
2015-03-19T02:50:00Z,240.00,98.00,-142.00,-51.00,9.216
2015-03-19T02:51:00Z,247.00,87.00,-160.00,-51.00,9.545
2015-03-19T02:52:00Z,206.00,91.00,-115.00,-51.00,7.665
2015-03-19T02:53:00Z,316.00,117.00,-199.00,-51.00,12.975
2015-03-19T02:54:00Z,340.00,106.00,-234.00,-52.00,14.246
2015-03-19T02:55:00Z,302.00,50.00,-252.00,-52.00,12.252
2015-03-19T02:56:00Z,347.00,54.00,-293.00,-52.00,14.624
2015-03-19T02:57:00Z,472.00,70.00,-402.00,-52.00,21.957
2015-03-19T02:58:00Z,521.00,114.00,-407.00,-52.00,25.130
2015-03-19T02:59:00Z,474.00,102.00,-372.00,-52.00,22.084
2015-03-19T03:00:00Z,479.00,95.00,-384.00,-53.00,22.400
2015-03-19T03:01:00Z,465.00,83.00,-382.00,-53.00,21.518
2015-03-19T03:02:00Z,446.00,67.00,-379.00,-52.00,20.342
2015-03-19T03:03:00Z,450.00,80.00,-370.00,-52.00,20.587
2015-03-19T03:04:00Z,461.00,92.00,-369.00,-51.00,21.268
2015-03-19T03:05:00Z,461.00,89.00,-372.00,-51.00,21.268
2015-03-19T03:06:00Z,439.00,90.00,-349.00,-51.00,19.915
2015-03-19T03:07:00Z,521.00,121.00,-400.00,-51.00,25.130
2015-03-19T03:08:00Z,537.00,117.00,-420.00,-50.00,26.203
2015-03-19T03:09:00Z,472.00,61.00,-411.00,-50.00,21.957
2015-03-19T03:10:00Z,500.00,51.00,-449.00,-49.00,23.750
2015-03-19T03:11:00Z,550.00,72.00,-478.00,-48.00,27.087
2015-03-19T03:12:00Z,597.00,111.00,-486.00,-48.00,30.384
2015-03-19T03:13:00Z,559.00,125.00,-434.00,-47.00,27.707
2015-03-19T03:14:00Z,515.00,127.00,-388.00,-46.00,24.733
2015-03-19T03:15:00Z,478.00,122.00,-356.00,-46.00,22.337
2015-03-19T03:16:00Z,411.00,114.00,-297.00,-46.00,18.242
2015-03-19T03:17:00Z,352.00,106.00,-246.00,-46.00,14.897
2015-03-19T03:18:00Z,347.00,101.00,-246.00,-45.00,14.624
2015-03-19T03:19:00Z,350.00,93.00,-257.00,-45.00,14.787
2015-03-19T03:20:00Z,329.00,91.00,-238.00,-45.00,13.658
2015-03-19T03:21:00Z,312.00,82.00,-230.00,-46.00,12.767
2015-03-19T03:22:00Z,309.00,85.00,-224.00,-45.00,12.612
2015-03-19T03:23:00Z,291.00,72.00,-219.00,-46.00,11.694
2015-03-19T03:24:00Z,269.00,64.00,-205.00,-46.00,10.603
2015-03-19T03:25:00Z,262.00,75.00,-187.00,-46.00,10.263
2015-03-19T03:26:00Z,286.00,95.00,-191.00,-47.00,11.443
2015-03-19T03:27:00Z,259.00,78.00,-181.00,-47.00,10.118
2015-03-19T03:28:00Z,269.00,78.00,-191.00,-48.00,10.603
2015-03-19T03:29:00Z,325.00,123.00,-202.00,-49.00,13.447
2015-03-19T03:30:00Z,367.00,155.00,-212.00,-49.00,15.724
2015-03-19T03:31:00Z,283.00,91.00,-192.00,-49.00,11.293
2015-03-19T03:32:00Z,209.00,43.00,-166.00,-50.00,7.799
2015-03-19T03:33:00Z,187.00,29.00,-158.00,-50.00,6.834
2015-03-19T03:34:00Z,167.00,22.00,-145.00,-51.00,5.986
2015-03-19T03:35:00Z,198.00,39.00,-159.00,-51.00,7.312
2015-03-19T03:36:00Z,210.00,52.00,-158.00,-52.00,7.843
2015-03-19T03:37:00Z,279.00,113.00,-166.00,-53.00,11.094
2015-03-19T03:38:00Z,227.00,68.00,-159.00,-53.00,8.614
2015-03-19T03:39:00Z,194.00,38.00,-156.00,-54.00,7.137
2015-03-19T03:40:00Z,179.00,38.00,-141.00,-54.00,6.491
2015-03-19T03:41:00Z,201.00,75.00,-126.00,-54.00,7.444
2015-03-19T03:42:00Z,188.00,72.00,-116.00,-54.00,6.877
2015-03-19T03:43:00Z,165.00,60.00,-105.00,-54.00,5.903
2015-03-19T03:44:00Z,145.00,75.00,-70.00,-54.00,5.086
2015-03-19T03:45:00Z,238.00,167.00,-71.00,-54.00,9.123
2015-03-19T03:46:00Z,325.00,244.00,-81.00,-53.00,13.447
2015-03-19T03:47:00Z,244.00,157.00,-87.00,-53.00,9.404
2015-03-19T03:48:00Z,215.00,83.00,-132.00,-52.00,8.068
2015-03-19T03:49:00Z,213.00,61.00,-152.00,-52.00,7.978
2015-03-19T03:50:00Z,288.00,127.00,-161.00,-52.00,11.543
2015-03-19T03:51:00Z,328.00,152.00,-176.00,-52.00,13.605
2015-03-19T03:52:00Z,278.00,101.00,-177.00,-52.00,11.045
2015-03-19T03:53:00Z,239.00,62.00,-177.00,-52.00,9.169
2015-03-19T03:54:00Z,274.00,95.00,-179.00,-51.00,10.848
2015-03-19T03:55:00Z,291.00,107.00,-184.00,-51.00,11.694
2015-03-19T03:56:00Z,272.00,92.00,-180.00,-51.00,10.749
2015-03-19T03:57:00Z,266.00,81.00,-185.00,-51.00,10.456
2015-03-19T03:58:00Z,277.00,86.00,-191.00,-51.00,10.996
2015-03-19T03:59:00Z,298.00,93.00,-205.00,-51.00,12.048
2015-03-19T04:00:00Z,294.00,100.00,-194.00,-52.00,11.845
2015-03-19T04:01:00Z,285.00,94.00,-191.00,-52.00,11.393
2015-03-19T04:02:00Z,300.00,96.00,-204.00,-52.00,12.150
2015-03-19T04:03:00Z,297.00,103.00,-194.00,-52.00,11.997
2015-03-19T04:04:00Z,314.00,111.00,-203.00,-53.00,12.871
2015-03-19T04:05:00Z,342.00,116.00,-226.00,-53.00,14.354
2015-03-19T04:06:00Z,348.00,121.00,-227.00,-53.00,14.679
2015-03-19T04:07:00Z,348.00,122.00,-226.00,-53.00,14.679
2015-03-19T04:08:00Z,344.00,118.00,-226.00,-53.00,14.462
2015-03-19T04:09:00Z,348.00,116.00,-232.00,-53.00,14.679
2015-03-19T04:10:00Z,347.00,111.00,-236.00,-54.00,14.624
2015-03-19T04:11:00Z,345.00,113.00,-232.00,-54.00,14.516
2015-03-19T04:12:00Z,348.00,116.00,-232.00,-54.00,14.679
2015-03-19T04:13:00Z,362.00,113.00,-249.00,-54.00,15.447
2015-03-19T04:14:00Z,375.00,113.00,-262.00,-55.00,16.172
2015-03-19T04:15:00Z,393.00,121.00,-272.00,-56.00,17.196
2015-03-19T04:16:00Z,399.00,125.00,-274.00,-56.00,17.542
2015-03-19T04:17:00Z,388.00,130.00,-258.00,-57.00,16.909
2015-03-19T04:18:00Z,358.00,122.00,-236.00,-57.00,15.226
2015-03-19T04:19:00Z,335.00,99.00,-236.00,-57.00,13.978
2015-03-19T04:20:00Z,345.00,110.00,-235.00,-57.00,14.516
2015-03-19T04:21:00Z,344.00,92.00,-252.00,-57.00,14.462
2015-03-19T04:22:00Z,345.00,72.00,-273.00,-58.00,14.516
2015-03-19T04:23:00Z,348.00,73.00,-275.00,-59.00,14.679
2015-03-19T04:24:00Z,340.00,92.00,-248.00,-60.00,14.246
2015-03-19T04:25:00Z,311.00,101.00,-210.00,-60.00,12.715
2015-03-19T04:26:00Z,292.00,85.00,-207.00,-59.00,11.744
2015-03-19T04:27:00Z,278.00,65.00,-213.00,-59.00,11.045
2015-03-19T04:28:00Z,243.00,51.00,-192.00,-60.00,9.357
2015-03-19T04:29:00Z,197.00,38.00,-159.00,-60.00,7.268
2015-03-19T04:30:00Z,214.00,55.00,-159.00,-61.00,8.023
2015-03-19T04:31:00Z,203.00,58.00,-145.00,-61.00,7.532
2015-03-19T04:32:00Z,189.00,58.00,-131.00,-61.00,6.920
2015-03-19T04:33:00Z,171.00,58.00,-113.00,-61.00,6.153
2015-03-19T04:34:00Z,160.00,56.00,-104.00,-61.00,5.696
2015-03-19T04:35:00Z,153.00,59.00,-94.00,-62.00,5.409
2015-03-19T04:36:00Z,155.00,63.00,-92.00,-62.00,5.491
2015-03-19T04:37:00Z,164.00,73.00,-91.00,-62.00,5.861
2015-03-19T04:38:00Z,160.00,75.00,-85.00,-62.00,5.696
2015-03-19T04:39:00Z,164.00,77.00,-87.00,-62.00,5.861
2015-03-19T04:40:00Z,162.00,71.00,-91.00,-62.00,5.779
2015-03-19T04:41:00Z,169.00,57.00,-112.00,-62.00,6.070
2015-03-19T04:42:00Z,183.00,48.00,-135.00,-62.00,6.662
2015-03-19T04:43:00Z,199.00,52.00,-147.00,-62.00,7.356
2015-03-19T04:44:00Z,190.00,55.00,-135.00,-62.00,6.963
2015-03-19T04:45:00Z,190.00,71.00,-119.00,-62.00,6.963
2015-03-19T04:46:00Z,164.00,70.00,-94.00,-61.00,5.861
2015-03-19T04:47:00Z,163.00,63.00,-100.00,-61.00,5.820
2015-03-19T04:48:00Z,168.00,56.00,-112.00,-61.00,6.028
2015-03-19T04:49:00Z,159.00,47.00,-112.00,-61.00,5.655
2015-03-19T04:50:00Z,157.00,59.00,-98.00,-61.00,5.573
2015-03-19T04:51:00Z,162.00,69.00,-93.00,-61.00,5.779
2015-03-19T04:52:00Z,140.00,63.00,-77.00,-60.00,4.886
2015-03-19T04:53:00Z,137.00,78.00,-59.00,-59.00,4.767
2015-03-19T04:54:00Z,144.00,80.00,-64.00,-59.00,5.046
2015-03-19T04:55:00Z,123.00,47.00,-76.00,-58.00,4.220
2015-03-19T04:56:00Z,170.00,83.00,-87.00,-58.00,6.111
2015-03-19T04:57:00Z,143.00,54.00,-89.00,-58.00,5.006
2015-03-19T04:58:00Z,150.00,61.00,-89.00,-59.00,5.287
2015-03-19T04:59:00Z,144.00,48.00,-96.00,-60.00,5.046
2015-03-19T05:00:00Z,147.00,48.00,-99.00,-60.00,5.166
2015-03-19T05:01:00Z,171.00,72.00,-99.00,-60.00,6.153
2015-03-19T05:02:00Z,191.00,90.00,-101.00,-60.00,7.007
2015-03-19T05:03:00Z,214.00,95.00,-119.00,-59.00,8.023
2015-03-19T05:04:00Z,200.00,84.00,-116.00,-59.00,7.400
2015-03-19T05:05:00Z,201.00,108.00,-93.00,-59.00,7.444
2015-03-19T05:06:00Z,236.00,160.00,-76.00,-58.00,9.029
2015-03-19T05:07:00Z,246.00,180.00,-66.00,-59.00,9.498
2015-03-19T05:08:00Z,225.00,160.00,-65.00,-58.00,8.522
2015-03-19T05:09:00Z,183.00,107.00,-76.00,-57.00,6.662
2015-03-19T05:10:00Z,193.00,108.00,-85.00,-57.00,7.094
2015-03-19T05:11:00Z,234.00,122.00,-112.00,-56.00,8.936
2015-03-19T05:12:00Z,247.00,114.00,-133.00,-57.00,9.545
2015-03-19T05:13:00Z,271.00,131.00,-140.00,-56.00,10.700
2015-03-19T05:14:00Z,385.00,127.00,-258.00,-55.00,16.738
2015-03-19T05:15:00Z,338.00,143.00,-195.00,-54.00,14.139
2015-03-19T05:16:00Z,278.00,141.00,-137.00,-54.00,11.045
2015-03-19T05:17:00Z,221.00,102.00,-119.00,-54.00,8.339
2015-03-19T05:18:00Z,234.00,116.00,-118.00,-54.00,8.936
2015-03-19T05:19:00Z,273.00,164.00,-109.00,-53.00,10.799
2015-03-19T05:20:00Z,324.00,191.00,-133.00,-53.00,13.394
2015-03-19T05:21:00Z,364.00,181.00,-183.00,-53.00,15.557
2015-03-19T05:22:00Z,384.00,164.00,-220.00,-53.00,16.681
2015-03-19T05:23:00Z,263.00,124.00,-139.00,-54.00,10.311
2015-03-19T05:24:00Z,208.00,97.00,-111.00,-54.00,7.754
2015-03-19T05:25:00Z,201.00,76.00,-125.00,-55.00,7.444
2015-03-19T05:26:00Z,267.00,64.00,-203.00,-55.00,10.505
2015-03-19T05:27:00Z,142.00,66.00,-76.00,-54.00,4.966
2015-03-19T05:28:00Z,168.00,106.00,-62.00,-54.00,6.028
2015-03-19T05:29:00Z,207.00,145.00,-62.00,-54.00,7.710
2015-03-19T05:30:00Z,175.00,111.00,-64.00,-53.00,6.322
2015-03-19T05:31:00Z,211.00,149.00,-62.00,-53.00,7.888
2015-03-19T05:32:00Z,201.00,135.00,-66.00,-53.00,7.444
2015-03-19T05:33:00Z,205.00,127.00,-78.00,-53.00,7.621
2015-03-19T05:34:00Z,210.00,114.00,-96.00,-54.00,7.843
2015-03-19T05:35:00Z,211.00,130.00,-81.00,-54.00,7.888
2015-03-19T05:36:00Z,214.00,133.00,-81.00,-54.00,8.023
2015-03-19T05:37:00Z,222.00,134.00,-88.00,-53.00,8.385
2015-03-19T05:38:00Z,241.00,151.00,-90.00,-53.00,9.263
2015-03-19T05:39:00Z,257.00,158.00,-99.00,-53.00,10.022
2015-03-19T05:40:00Z,260.00,162.00,-98.00,-54.00,10.166
2015-03-19T05:41:00Z,244.00,160.00,-84.00,-54.00,9.404
2015-03-19T05:42:00Z,225.00,135.00,-90.00,-54.00,8.522
2015-03-19T05:43:00Z,207.00,120.00,-87.00,-54.00,7.710
2015-03-19T05:44:00Z,195.00,117.00,-78.00,-53.00,7.181
2015-03-19T05:45:00Z,180.00,103.00,-77.00,-53.00,6.534
2015-03-19T05:46:00Z,176.00,85.00,-91.00,-52.00,6.364
2015-03-19T05:47:00Z,166.00,62.00,-104.00,-51.00,5.944
2015-03-19T05:48:00Z,173.00,68.00,-105.00,-52.00,6.238
2015-03-19T05:49:00Z,161.00,65.00,-96.00,-53.00,5.737
2015-03-19T05:50:00Z,162.00,71.00,-91.00,-53.00,5.779
2015-03-19T05:51:00Z,151.00,50.00,-101.00,-53.00,5.328
2015-03-19T05:52:00Z,185.00,77.00,-108.00,-53.00,6.748
2015-03-19T05:53:00Z,150.00,42.00,-108.00,-53.00,5.287
2015-03-19T05:54:00Z,122.00,24.00,-98.00,-53.00,4.181
2015-03-19T05:55:00Z,143.00,44.00,-99.00,-52.00,5.006
2015-03-19T05:56:00Z,162.00,54.00,-108.00,-53.00,5.779
2015-03-19T05:57:00Z,166.00,44.00,-122.00,-53.00,5.944
2015-03-19T05:58:00Z,172.00,38.00,-134.00,-53.00,6.195
